GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040	GSM6311041	GSM6311042	GSM6311043	GSM6311044	GSM6311045
7205	2994	3111	2356	1961	2268	2039	2138	2702	2781
102466755	9	7	1	1	3	3	6	4	3
51593	3828	4214	2354	2118	3124	3028	3194	3888	3862
402682	27	43	7	13	81	49	61	40	38
43	3	4	15	7	3	2	0	2	1
105375431	0	0	0	0	8	7	10	0	0
4584	0	0	0	0	23	16	17	0	0
10071	8	4	5	4	4	2	1	9	9
102724094	10	6	12	7	1	0	1	13	20
140453	0	0	0	1	2	0	3	0	0
81844	1582	1517	2229	1951	1233	1160	1304	1157	1204
5054	951	865	1673	1512	488	522	524	2202	2150
1174	2553	2564	2884	2510	2005	1972	2120	2416	2613
100616117	1	6	2	2	2	8	0	4	1
7425	124	132	270	284	40	33	34	112	112
375607	2	1	34	28	1	0	0	1	4
346606	0	0	2	4	0	0	1	0	1
8985	1904	1950	2028	1740	532	484	495	2066	2358
10467	989	1017	1100	878	895	779	808	1038	1144
24146	254	208	245	227	43	37	52	129	116
51024	948	930	957	827	803	850	909	1013	1185
101927721	0	1	0	0	0	1	1	0	0
101927746	209	228	136	135	256	222	210	244	256
64792	422	449	321	261	423	427	445	402	435
136227	5	7	7	6	3	3	1	0	1
105379743	0	0	0	0	0	0	0	0	0
100506527	0	0	0	0	1	0	0	0	0
107986832	0	0	0	0	0	0	0	0	0
93408	0	0	0	0	0	0	0	0	0
1523	1755	1658	2141	1938	2008	1932	2040	1661	1620
10603	186	197	292	287	95	84	98	126	138
100422858	0	0	0	0	0	0	0	0	0
107986717	4	7	1	2	0	0	0	0	0
729597	13	10	6	5	7	9	9	4	2
100630923	297	305	240	236	244	231	265	228	266
100289561	71	74	76	60	93	93	85	54	62
79706	252	252	192	193	167	156	204	185	220
100313829	0	0	0	0	0	0	0	0	0
105375433	1	1	4	2	0	3	2	0	0
80228	575	687	692	527	685	610	641	511	510
54784	264	313	204	216	194	170	259	263	269
222229	890	942	709	629	525	512	570	954	953
100847073	69	63	39	37	44	42	42	105	100
100616367	1	0	0	1	1	0	0	3	0
5439	898	905	860	773	1129	924	1045	895	1001
100271927	19	33	142	131	310	279	322	25	21
548644	283	293	288	287	603	549	559	248	267
107983993	127	140	121	121	359	308	294	109	99
441273	24	22	16	16	15	22	26	3	5
10156	20	28	135	126	291	297	336	23	14
246721	277	246	283	286	446	379	455	230	199
100134938	154	144	148	147	320	271	306	100	99
100310812	34	28	21	20	19	22	29	6	6
100133005	9	7	39	43	64	89	88	6	4
222234	94	88	114	64	139	131	155	108	139
222235	25	41	31	32	101	71	105	129	114
10234	0	0	1	2	5	6	8	0	0
58160	0	0	0	0	2	0	0	0	0
83787	687	593	615	561	793	1005	995	1011	1041
222236	181	183	164	131	269	280	280	292	315
100129424	2	0	1	1	0	1	2	0	1
105375434	3	6	3	2	3	5	6	6	1
349152	0	2	1	0	8	9	20	5	7
9512	883	742	764	718	1449	1671	1627	1333	1405
27000	452	382	193	238	960	1180	1056	1013	1135
5701	1641	1643	1057	973	1961	1916	2048	2408	2492
375611	22	16	11	15	54	39	44	37	29
101927870	0	0	0	0	3	0	1	0	0
5649	0	0	0	1	106	86	85	3	1
105375435	0	0	0	0	1	1	2	0	0
5001	425	377	200	226	583	606	691	791	846
375612	0	0	0	0	0	0	0	0	0
105375436	0	0	0	0	0	0	0	0	0
645591	0	0	0	0	0	0	0	0	0
723809	0	0	0	0	0	0	0	0	0
55904	391	379	435	402	1096	1127	1325	646	647
100216546	48	45	58	62	43	47	64	6	9
100216545	40	30	43	37	31	35	52	18	25
6733	497	543	661	650	1118	1286	1319	842	842
54517	637	561	404	421	1076	1179	1274	779	741
60561	639	523	437	429	438	505	454	934	947
100130771	86	71	56	56	62	71	73	108	122
222255	80	78	87	93	92	95	103	134	98
222256	17	18	23	28	9	6	13	20	15
107986833	0	0	0	0	0	0	0	0	0
6856	1023	866	720	703	2821	3120	2972	1551	1630
10135	1653	1332	1395	1458	5194	6240	6093	3239	3388
102724339	2	6	1	4	4	8	0	4	11
105375440	0	0	0	0	1	0	0	0	1
168455	146	149	172	148	863	931	1008	182	184
5294	0	0	0	0	38	47	41	0	6
5577	0	0	1	0	174	206	203	0	0
105375441	0	0	0	0	0	0	0	0	0
26959	163	124	420	423	1025	1131	1232	262	286
10466	420	408	653	710	1033	1175	1142	626	649
2845	1	0	1	0	0	1	0	1	0
11062	79	67	83	95	186	220	232	143	151
115253422	329	307	196	199	548	672	650	767	798
55973	250	234	140	136	408	508	475	628	642
105375443	1	2	0	0	2	0	2	4	1
286002	0	0	1	0	1	0	1	0	0
5172	2	1	3	2	2	3	9	3	2
101927974	26	29	21	17	32	27	25	60	66
79872	702	679	544	506	618	645	724	1026	1088
1811	0	0	0	0	0	0	0	1	0
105375444	0	0	0	0	0	0	0	0	0
105375445	0	0	0	0	0	0	0	0	0
1738	1185	1106	781	829	2894	3193	3422	2468	2625
3912	3159	3077	4571	4379	4237	4263	4735	3586	3761
22798	6	4	1	1	45	27	30	6	9
107986834	0	0	0	0	0	0	0	0	0
107986835	0	0	0	0	1	0	1	0	0
105375446	0	0	0	0	0	0	0	0	0
4897	0	0	0	1	194	160	187	1	1
102724363	0	0	0	0	0	1	1	0	0
50640	145	114	160	154	460	545	537	314	326
168451	310	229	196	212	461	523	501	624	608
4189	114	115	173	140	111	140	123	175	217
105375448	0	0	0	0	1	1	0	0	0
107986836	0	0	0	0	0	0	0	0	0
154907	0	0	0	0	0	0	0	0	0
112268010	0	0	0	0	0	0	0	0	0
442720	0	0	0	0	0	0	0	0	0
105375451	0	2	0	0	0	1	2	3	1
105375450	0	0	0	0	0	0	0	0	0
105375452	0	0	0	0	0	0	0	2	0
83943	96	64	110	111	275	260	268	81	115
54674	0	0	0	0	0	0	0	0	0
9732	31	29	61	58	17	33	25	76	80
100506413	0	0	0	0	0	0	0	0	0
11179	77	65	106	112	385	389	423	251	259
105375456	0	0	0	0	0	0	0	0	0
3475	587	541	579	529	578	669	621	820	814
105375457	0	0	1	1	0	1	0	0	0
286006	6	8	15	12	9	41	20	6	13
100996249	0	0	0	0	0	0	0	0	0
101928012	0	0	0	0	0	0	0	0	0
64418	436	378	283	223	836	996	1093	477	589
154743	43	38	56	64	287	393	353	86	87
101928036	0	0	0	0	0	0	0	0	0
54329	0	2	0	0	86	89	90	0	0
107986837	0	0	0	1	0	2	0	0	0
401397	284	264	156	167	1218	1426	1398	501	478
5506	0	0	0	0	0	1	1	0	0
93986	0	0	0	0	31	36	37	0	0
100500896	0	0	0	0	0	0	0	0	0
29969	0	0	0	0	3	3	3	0	0
102724386	0	0	0	0	5	5	4	0	0
104355291	0	0	0	0	0	0	0	0	0
109623459	0	0	0	0	0	0	0	0	0
100506489	0	0	0	0	0	0	0	0	0
105375461	0	0	0	0	1	0	0	0	0
105375462	0	0	0	0	0	0	0	0	0
102724407	0	0	0	0	0	0	0	0	0
22797	0	0	0	0	5	1	8	0	0
26136	1010	1037	1431	1335	1706	1854	1944	1542	1761
102724434	2	1	1	1	7	4	4	10	10
105375463	2	1	1	0	2	2	2	0	1
107986838	328	372	329	300	306	283	274	547	613
107986839	3	1	8	9	4	3	4	1	1
858	4007	3417	3050	2876	2407	2376	2308	4951	5243
857	13506	13134	8268	7585	10626	10733	11840	18404	19923
100996266	1	1	2	0	0	3	2	4	7
4233	2241	2134	2664	2677	4682	5085	5264	3555	3741
830	1096	998	744	695	2424	2803	2672	1964	2112
105375465	0	0	0	0	0	0	0	0	0
93653	39	45	33	30	48	49	37	54	63
7982	373	330	293	286	262	270	240	426	442
338069	2	3	6	9	13	8	9	1	4
102466616	0	0	0	0	0	0	0	0	0
93654	35	40	32	28	33	35	31	53	57
93655	71	64	55	28	64	62	51	95	104
105375466	0	0	0	0	0	0	0	0	0
7472	0	0	0	0	0	0	0	1	2
105375467	0	0	0	0	0	0	0	0	0
136991	0	0	0	0	0	0	0	0	0
105375468	0	0	0	0	0	0	0	0	0
1080	0	0	0	0	2	0	1	1	0
111082987	0	0	0	0	0	0	0	0	0
83992	0	0	0	0	3	3	4	0	0
105375469	0	0	0	0	2	2	0	0	0
105375470	0	2	1	0	1	3	1	0	0
51691	518	477	387	387	729	796	745	651	618
56311	0	0	0	0	0	0	0	0	0
102724495	0	0	0	0	0	0	0	0	0
105375471	0	0	0	0	0	0	0	0	0
105375472	0	0	0	0	0	0	0	0	0
107986747	0	0	0	0	0	0	0	0	0
105375473	0	0	0	0	0	0	0	0	0
105375475	0	0	0	0	0	0	0	0	0
107986840	0	0	0	0	0	0	0	0	0
105375477	0	0	0	0	0	0	0	0	0
3751	0	0	0	0	4	3	4	0	0
23554	0	0	0	0	227	272	260	0	0
54556	210	189	70	69	195	226	190	435	459
79974	366	334	143	141	18	15	16	531	549
51384	0	0	1	1	3	13	5	2	2
10447	869	806	815	835	2204	2513	2396	2283	2325
105375478	0	0	0	0	0	0	0	0	0
5803	0	0	0	0	149	223	192	0	0
10157	141	132	197	181	410	511	471	280	288
102724527	6	5	0	5	10	10	9	4	3
389549	0	0	0	0	3	5	9	0	0
154860	0	0	0	0	1	3	2	0	0
93664	0	0	0	0	1	0	2	0	0
105375481	0	0	0	0	0	0	0	0	0
168433	0	0	0	0	0	0	0	0	0
378925	0	0	0	0	0	0	0	0	0
105375482	0	0	0	0	0	0	0	0	0
50833	0	0	0	0	0	0	0	0	0
6561	0	0	0	0	0	0	0	0	0
154865	2	3	3	3	3	2	4	1	1
4698	596	557	296	349	1176	1316	1207	1486	1584
142685	0	0	0	0	0	0	0	0	0
102724555	0	0	0	0	0	0	0	0	0
442721	0	0	0	0	1	0	0	0	0
8976	749	639	769	780	1118	1281	1440	1106	1226
23553	1	0	0	0	8	5	12	0	0
26062	0	0	0	0	0	0	0	0	0
6677	0	0	0	0	0	0	0	0	0
105375483	0	0	0	0	0	0	0	0	0
730130	0	0	0	0	0	0	0	0	0
105375484	0	0	0	0	0	1	0	0	0
107986841	0	0	0	0	0	1	0	0	0
101928211	0	0	0	0	0	0	0	0	0
102724577	0	0	0	0	0	0	0	0	0
107986842	0	0	0	0	0	0	0	0	0
2861	0	0	1	1	180	192	184	0	0
154872	0	0	0	0	0	0	0	0	0
25913	274	217	248	231	985	1160	1142	635	628
401398	4	3	4	3	31	33	29	2	5
105375486	3	4	1	0	6	4	9	4	3
101928283	1	2	1	0	1	1	3	3	2
101928254	0	0	0	0	0	0	0	0	0
100506664	0	0	0	0	0	0	1	0	0
105375487	0	0	0	0	0	0	0	0	0
105375488	0	0	0	0	0	0	0	0	0
2918	0	0	0	0	0	0	1	0	0
101928357	0	0	0	0	0	0	0	0	0
107986843	0	0	0	0	0	0	0	0	0
693177	0	0	0	0	0	0	0	0	0
101928333	0	0	0	0	0	0	0	0	0
168850	557	500	401	467	505	609	626	907	923
100506682	0	0	0	0	0	0	0	0	0
105375490	0	0	0	0	0	0	0	0	0
79571	616	584	723	651	613	586	627	791	828
381	1907	1829	2348	2009	2368	2174	2378	1799	1925
105375489	154	146	164	145	208	222	203	156	145
29999	0	0	0	0	0	0	0	1	0
5078	0	0	0	0	0	1	0	0	0
27044	4053	4074	4531	3978	6181	5827	6368	4132	4349
105375492	0	0	0	1	0	0	0	0	1
27099	1	0	0	2	0	0	0	0	0
64101	0	0	0	0	0	0	0	0	0
693178	0	0	3	1	1	0	0	3	0
105375493	0	0	0	0	1	2	1	0	0
406917	0	0	0	0	0	0	0	0	0
105375494	0	0	0	0	1	1	0	1	0
3952	0	0	0	0	0	0	0	0	1
55131	1423	1525	1032	925	1058	1088	1192	1557	1647
401399	0	0	0	0	5	1	7	0	0
107986845	7	5	3	6	10	15	10	8	7
3614	2090	2030	1612	1437	2088	2103	2250	1856	1938
102724660	42	33	90	79	65	67	78	12	20
29923	236	208	319	317	470	468	473	193	248
55798	867	791	897	800	546	518	569	1156	1206
101928451	205	159	317	261	141	147	147	47	50
402483	602	535	659	576	371	304	409	135	131
346653	0	1	1	0	0	0	0	0	1
84691	0	0	0	0	0	0	3	0	0
813	2449	2423	2875	2762	2888	3269	3210	4246	4466
611	10	15	10	15	31	36	32	21	24
100189276	0	0	0	0	0	0	0	0	0
64753	9	17	35	31	18	13	14	6	6
107986846	0	0	0	0	0	0	0	0	0
2318	2	1	5	2	7	4	15	1	3
110806300	0	2	1	0	0	0	2	0	0
9296	911	1004	1324	1121	1012	940	1092	1145	1135
100130705	12	23	27	27	9	13	23	22	17
375616	79	80	146	98	74	80	72	22	26
105375497	27	33	31	24	12	5	11	4	7
3663	89	85	201	196	157	181	155	71	54
23534	1668	1743	1322	1328	2836	2676	3011	2026	2270
286016	20	21	6	4	33	26	35	26	32
407835	0	1	1	3	2	3	0	1	2
340348	218	228	334	275	163	169	149	163	203
6608	0	0	3	0	902	772	876	2	2
23382	163	186	257	269	608	630	662	224	201
105375500	0	2	2	0	0	0	0	0	0
107986847	0	0	0	0	3	1	1	0	0
57464	190	189	204	213	351	343	390	164	149
100287482	1	0	6	5	42	39	49	6	3
107986848	0	0	0	0	0	0	0	0	0
4899	329	378	316	295	368	341	375	361	422
105375501	3	0	0	0	0	1	0	0	0
406958	0	0	0	0	0	0	0	0	0
407053	0	0	0	0	0	0	0	0	0
406959	0	0	0	0	0	0	0	0	0
7328	1167	1114	2015	1797	4008	4132	4125	1640	1701
51530	381	361	257	246	322	356	372	382	428
23008	438	411	662	540	799	878	927	609	616
100128325	0	0	0	0	0	0	0	0	0
84928	669	582	486	408	623	738	780	957	1048
136263	5	4	5	4	7	6	5	13	14
1358	0	0	0	0	1	0	1	0	0
51200	532	472	235	192	67	64	83	464	478
105375503	7	8	3	1	0	1	2	7	7
93979	5	4	2	5	9	6	3	5	0
105375504	0	1	0	1	1	1	0	1	0
1357	0	0	0	0	0	0	0	0	0
95681	292	247	141	128	257	246	290	429	454
105375505	0	0	0	0	0	0	0	0	0
4232	18	17	11	10	29	29	26	13	15
317751	0	0	0	0	0	0	0	0	0
442904	0	0	0	0	0	0	0	0	0
26958	714	728	732	696	919	946	957	872	901
53844	0	0	0	0	0	0	0	0	0
114960	17	24	21	23	32	40	39	42	40
136259	0	0	0	1	1	0	0	0	0
105375508	0	0	0	0	0	0	0	0	0
105375509	0	0	0	0	0	0	0	0	0
407021	0	0	0	0	0	0	0	0	0
407024	0	0	0	0	0	0	0	0	0
378805	40	53	87	77	64	58	75	48	37
100506860	5	11	6	7	7	6	4	0	4
4289	653	582	518	535	1037	1365	1436	1096	1218
100506881	13	22	55	30	29	42	34	25	24
5420	34	42	83	63	1636	1571	1587	35	20
107986849	0	0	0	0	0	0	0	0	0
101928782	0	0	0	0	0	0	0	0	0
91584	0	0	6	2	0	1	0	0	5
101928807	0	0	0	0	0	0	0	0	0
105375511	0	0	0	0	0	0	0	0	0
102724906	0	0	0	0	0	0	0	0	0
286023	0	0	0	0	0	0	1	0	0
100506937	0	0	0	0	0	0	0	0	0
54927	1287	1327	936	924	1394	1269	1383	1681	1723
100500804	785	689	938	826	1205	1353	1389	604	715
105375512	0	0	0	0	0	0	0	0	0
60412	908	857	969	837	1675	1762	1721	1148	1234
102465139	0	0	0	0	0	0	0	0	0
101928861	0	0	0	0	0	0	0	0	0
105375513	3	2	1	0	3	3	5	2	0
105375514	2	1	0	0	1	1	1	1	0
136332	5	3	2	2	7	3	1	1	0
84912	524	452	420	391	441	497	505	819	859
105375518	0	0	0	0	0	0	0	0	0
105375517	0	0	0	0	0	0	0	0	0
105375519	0	0	0	0	10	3	8	0	0
231	2010	1939	2604	2225	3720	3605	3701	1884	2000
57016	9	17	2	5	4766	4901	4920	6	8
105375520	0	0	0	0	13	8	15	0	0
441282	0	0	0	0	247	234	240	0	0
669	193	151	141	126	262	320	318	227	192
107986850	0	0	0	0	0	0	0	0	0
800	984	870	997	990	2349	2410	2648	2204	2162
340351	33	36	34	26	65	75	69	15	20
78996	1291	1279	865	784	1152	1130	1222	1397	1440
55281	236	202	168	152	216	205	198	263	288
29062	204	275	278	283	336	283	375	163	130
102465254	0	0	0	0	0	0	0	0	0
346673	0	0	0	0	0	0	0	0	0
107984123	0	0	0	0	0	1	0	0	0
4850	193	207	206	202	374	407	427	276	317
23165	2356	2177	1741	1612	4302	4358	4613	2539	2694
647087	1083	938	864	815	855	825	884	1199	1236
26266	2	3	3	0	4	3	0	2	2
105375521	2	1	3	0	2	3	3	1	5
389558	0	0	0	0	1	1	1	0	3
105375522	0	0	0	0	0	0	0	0	0
767558	2024	1919	1688	1624	2804	3458	3345	3294	3530
136319	2024	1919	1688	1624	2804	3458	3345	3294	3530
105375523	0	0	0	0	2	3	4	0	0
105375524	0	0	0	0	0	0	0	0	0
1129	0	0	0	0	0	0	0	0	0
349160	0	0	0	0	4	0	0	0	0
574443	0	0	0	0	0	0	0	0	0
105375525	0	0	0	0	0	0	0	0	0
5764	0	0	0	0	25	22	10	2	0
105375527	0	0	0	0	0	0	0	0	0
9162	0	1	1	0	1	0	0	0	3
64764	1322	1168	1949	1851	284	320	331	2131	2181
100130880	2	0	0	0	0	1	0	0	0
6718	0	2	0	1	0	0	1	0	2
100616226	0	0	0	0	0	0	0	0	0
107986749	0	0	0	0	0	0	0	0	0
8805	259	257	184	197	351	410	332	570	578
136306	0	0	0	0	0	1	2	0	0
50617	13	16	21	26	8	7	9	9	5
155006	0	0	0	0	0	0	0	0	0
57670	391	347	514	436	239	222	231	425	365
92092	537	444	349	342	370	336	402	262	253
107986852	40	38	34	33	42	35	39	26	33
56829	757	742	645	612	1346	1394	1576	1134	1149
113218503	19	16	13	11	40	36	43	34	30
79989	261	207	130	107	373	469	371	380	429
254048	221	240	389	412	162	261	221	290	273
51631	1026	967	752	680	1738	1709	1857	1667	1736
154791	110	114	93	93	57	51	67	124	156
100189406	0	0	0	0	0	0	0	0	0
100996928	787	770	590	559	1016	1090	1139	1119	1170
100129148	164	163	117	114	249	218	275	232	234
346689	0	0	1	0	360	352	385	0	0
154790	0	0	0	0	0	0	0	0	0
28996	871	778	1043	975	280	357	360	1605	1609
105375530	0	0	0	0	0	1	0	1	0
6916	1	0	3	1	10	1	4	4	2
107986853	0	0	0	0	1	2	1	0	0
105375532	0	0	0	0	0	0	0	0	0
64761	391	371	522	457	586	545	588	477	488
80853	26	24	224	153	104	122	108	68	67
100134229	19	14	44	35	46	22	33	50	52
107986854	0	0	0	0	1	3	0	0	0
105375534	1	0	3	5	0	0	0	0	0
84255	664	620	680	651	790	772	793	803	812
401409	17	8	24	27	31	25	24	9	3
23608	1344	1257	1611	1532	2849	2767	2856	1407	1539
27147	154	182	163	145	16	9	21	123	95
105375535	23	31	24	27	0	1	1	24	27
107986718	295	280	343	323	4	14	16	189	191
90956	666	684	634	571	399	360	416	651	718
100134713	297	344	249	203	315	301	364	567	572
4708	648	622	496	461	432	418	544	816	855
673	237	221	277	307	417	506	516	272	318
105375536	0	2	0	0	7	5	2	1	1
107986720	0	0	0	0	0	0	0	0	0
51650	438	448	325	300	505	570	562	799	821
107986719	0	0	0	0	0	0	0	0	0
105375537	0	0	0	0	0	1	0	2	0
100507421	6	18	20	17	7	10	7	25	16
105375538	0	0	1	1	1	0	0	1	0
55750	1013	1019	1108	1062	1355	1401	1460	1239	1277
57189	511	499	668	680	723	659	801	542	550
285962	9	11	16	23	5	2	5	17	17
494551	3	1	6	5	1	2	1	3	3
6742	1840	1766	1104	1044	1966	2092	2101	2955	3215
50831	1	1	1	5	0	0	0	1	0
50832	1	1	6	1	3	0	5	3	0
54429	4	2	2	3	4	0	3	1	2
136242	0	0	0	0	1	1	0	0	0
130075	0	0	0	0	0	0	0	0	0
23601	0	0	0	0	0	0	0	0	0
5726	0	0	0	0	5	7	2	0	0
8972	5	4	4	3	6	9	14	5	7
93432	0	0	0	0	1	0	1	0	0
100289017	0	0	0	0	0	0	0	0	1
136541	0	0	0	0	0	0	0	0	0
207147	0	0	0	0	0	0	0	0	0
28621	0	0	0	0	0	0	0	0	0
28620	0	0	0	0	0	0	0	0	0
105375539	0	0	1	0	0	0	0	0	0
28619	0	0	0	0	0	0	0	0	0
28617	0	0	0	0	0	0	0	0	0
28614	0	0	0	0	0	0	0	0	0
28606	0	0	0	0	0	0	0	0	0
28597	0	0	0	0	0	0	0	0	0
28616	0	0	0	0	0	0	0	0	0
28604	0	0	0	0	0	0	0	0	0
28596	0	0	0	0	0	0	0	0	0
28588	0	0	0	0	0	0	0	0	0
28613	0	0	0	0	0	0	0	0	0
28603	0	0	2	0	0	0	0	0	0
28595	0	0	0	0	2	0	3	0	0
28587	0	0	0	0	3	1	5	0	0
28612	0	0	0	0	0	0	0	0	0
28586	0	0	0	0	0	0	0	0	0
28585	0	0	0	0	0	0	0	0	0
28582	0	0	0	0	0	0	0	0	0
28579	0	0	0	0	0	0	0	0	0
28584	0	0	0	0	0	1	0	0	0
28581	0	0	0	0	0	0	0	0	0
28578	0	0	0	0	0	0	0	0	0
28602	0	0	0	0	0	0	0	0	0
28594	0	0	0	0	2	0	0	0	0
107986855	0	0	0	0	0	0	1	0	0
28611	0	1	0	0	0	0	0	0	0
105379749	0	0	0	0	0	3	0	0	0
28601	0	0	0	0	0	0	0	0	0
28593	0	0	0	0	0	0	0	0	0
113839523	0	0	0	0	0	0	0	0	0
28610	0	0	0	0	0	0	0	0	0
28600	0	0	0	0	0	0	0	0	0
28592	0	0	0	0	0	0	0	0	0
28609	0	0	0	0	0	0	0	0	0
28599	0	0	0	0	0	0	0	0	0
28591	0	0	0	0	0	0	0	0	0
28608	0	0	0	0	0	0	0	0	0
28589	0	0	0	0	0	0	0	0	0
28574	1	6	1	1	0	0	0	2	0
28583	0	0	0	0	0	0	0	0	0
28580	0	0	0	0	0	0	0	0	0
28577	1	0	0	0	0	0	0	2	0
28576	2	1	1	2	0	0	0	5	4
28575	0	0	0	1	0	0	0	0	0
28573	0	1	0	0	0	0	0	0	0
28572	0	0	0	0	0	0	0	0	0
28571	0	0	0	0	0	0	0	0	0
28570	0	0	0	0	0	0	0	0	0
28569	0	0	0	0	0	0	0	0	0
28568	0	0	0	0	0	0	0	0	0
28567	0	0	0	0	0	0	0	0	0
28566	0	0	0	0	0	0	0	0	0
28565	0	0	0	0	0	0	0	0	0
28564	0	0	0	0	0	0	0	0	0
28563	0	0	0	0	0	0	0	0	0
100463482	0	0	0	0	0	0	0	0	0
28562	0	0	0	0	0	0	0	0	0
28556	0	0	0	0	0	0	0	0	0
28561	0	0	0	0	0	0	0	0	0
28555	0	0	0	0	0	0	0	0	0
28560	0	0	0	0	0	0	0	0	0
28559	0	0	0	0	0	0	0	0	0
5644	0	0	0	0	0	1	0	0	0
28558	0	0	0	0	0	0	0	0	0
5645	0	0	0	0	1	0	0	0	0
28637	0	0	0	0	0	0	0	0	0
28635	0	0	0	0	0	0	0	0	0
28634	0	0	0	0	0	0	0	0	0
28633	0	0	0	0	0	0	0	0	0
28632	0	0	0	0	0	0	0	0	0
28631	0	0	0	0	0	0	0	0	0
28630	0	0	0	0	0	0	0	0	0
28639	0	0	0	0	0	0	0	0	0
28636	0	0	0	0	0	0	0	0	0
28629	0	0	0	0	0	0	1	0	0
28628	0	0	0	0	0	0	0	0	0
28627	0	0	0	0	0	0	0	0	0
28626	0	0	0	0	0	0	0	0	0
28625	0	0	0	0	0	0	0	0	0
28624	0	0	0	0	0	0	0	0	0
28623	0	0	0	0	0	0	0	0	0
28622	0	0	0	0	0	0	0	0	0
28638	0	0	0	0	0	0	0	0	0
28557	0	0	0	0	0	0	0	0	0
105375541	0	0	0	0	0	0	0	2	0
2051	1	0	1	1	168	150	199	1	0
55503	202	224	400	386	82	71	92	44	49
56302	0	1	1	0	1	6	1	0	0
105375542	0	0	0	0	0	0	0	0	0
105375543	0	0	0	0	0	0	0	0	0
135927	0	0	0	0	0	1	0	0	0
3792	0	2	2	1	9	5	2	4	1
135924	0	0	0	0	0	0	0	0	0
105375544	0	1	0	0	1	1	0	0	0
346517	0	0	0	0	0	0	0	0	0
89883	0	0	0	0	0	0	0	0	0
5304	0	0	0	0	0	0	0	0	0
259285	0	0	0	0	0	0	0	0	0
259286	0	0	0	0	0	0	0	0	0
105375546	0	0	0	0	0	0	0	0	0
105375545	0	1	0	1	11	6	10	1	1
373156	1039	1039	1234	1173	1159	1091	1183	790	835
135932	6	9	10	7	172	149	157	1	1
835	927	892	541	524	811	845	949	781	831
1180	0	0	0	0	4	4	2	0	0
9715	174	201	156	160	163	145	156	149	172
101928397	0	0	0	0	0	0	0	0	0
100507507	104	103	93	97	134	120	100	109	115
7791	2535	2777	2228	1990	1450	1429	1556	2116	2287
102465538	1	1	1	1	1	1	1	0	0
2041	420	484	459	383	746	727	742	341	384
285965	0	0	0	1	8	6	6	2	0
338398	0	0	0	0	0	0	0	0	0
259287	0	0	0	0	0	0	0	0	0
105375547	0	0	0	0	3	11	6	1	0
392133	0	0	0	0	0	0	0	0	0
441294	43	32	28	24	82	103	84	55	58
101928466	1	1	2	2	3	3	8	1	1
285966	173	196	201	200	53	59	79	269	256
340307	38	31	23	26	64	56	68	38	41
653691	38	35	45	43	9	6	14	39	35
154761	54	53	79	83	16	15	22	90	81
112267988	1	2	2	2	4	4	10	3	3
9747	478	416	454	475	1739	1793	1872	694	712
105375549	0	0	0	0	0	3	0	0	0
26211	0	0	0	0	0	0	0	0	0
135948	0	0	0	0	0	0	0	0	0
135946	0	0	0	0	0	0	0	0	0
393046	0	0	0	0	0	0	0	0	0
105375548	0	0	0	0	0	0	0	0	0
392138	0	0	0	0	0	0	0	0	0
346525	0	0	0	0	0	0	0	1	0
442361	0	0	0	0	0	0	0	0	0
135941	0	0	1	0	0	0	0	0	0
100128553	87	78	59	60	146	168	183	102	105
445328	477	474	469	429	496	481	583	438	497
101928605	15	14	22	22	43	47	43	21	20
112267987	4	3	8	8	10	10	17	3	4
402317	2	0	4	2	1	0	1	1	1
101928492	69	66	66	51	111	92	110	95	96
401428	12	6	14	15	32	29	33	3	7
401427	20	18	24	38	39	26	32	11	16
728377	844	893	945	876	806	734	809	669	705
100142659	106	83	61	62	153	203	230	115	130
441295	9	5	11	13	35	25	30	3	10
346528	3	0	3	1	1	0	1	0	0
7984	1213	1196	1398	1129	1107	1060	1220	939	1046
135935	0	0	0	0	0	0	0	0	0
27010	36	21	27	40	46	59	57	64	69
105375552	0	0	0	0	0	0	0	0	0
105375551	0	0	0	0	0	0	0	0	0
105375553	0	0	0	0	0	0	0	0	0
26047	0	0	0	0	278	330	328	0	0
101928700	0	0	0	0	0	0	0	0	0
100313895	0	0	0	0	0	0	0	0	0
107986721	0	0	0	0	0	0	0	0	0
105375556	0	0	0	0	0	0	0	0	0
105375554	0	0	0	0	0	0	0	0	0
202865	0	0	0	0	0	0	0	0	0
105375557	0	0	0	0	0	0	0	0	0
8454	1167	1230	926	879	2189	2181	2229	1678	1787
2146	786	756	576	560	1308	1370	1459	756	739
6090	0	0	0	0	0	0	0	0	0
6086	0	0	0	0	0	0	0	0	0
6085	0	0	0	0	0	0	0	0	0
6084	0	0	0	0	0	0	0	0	0
102723099	5	3	2	3	23	16	15	5	3
9601	3425	3338	3659	3109	4978	4363	4648	4134	4349
136051	140	163	90	91	162	191	160	143	123
155054	42	47	35	27	15	18	27	74	59
57541	323	319	337	241	467	452	478	322	361
107986856	4	8	4	5	5	9	13	8	9
8427	943	1036	1073	972	851	723	853	1058	1077
7988	288	286	298	287	276	298	345	270	230
100289678	177	209	211	210	367	315	404	92	114
155060	117	126	167	153	79	94	90	29	28
100189144	0	0	0	0	0	0	0	0	0
100189413	0	0	0	0	0	0	0	0	0
100189357	0	0	0	0	0	0	0	0	0
100189049	0	0	0	0	0	0	0	0	0
100189305	0	0	0	0	0	0	0	0	0
105375559	0	0	0	1	0	0	0	0	0
