GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040
105370014	0	0	0	0
105370015	0	0	0	0
105370017	0	0	0	0
107984472	0	0	0	0
105370016	0	0	0	0
105370018	0	0	0	0
105370019	0	0	0	0
105370020	0	0	0	0
84530	0	0	0	0
105370022	0	0	0	0
105370021	0	0	0	0
112268101	0	0	0	0
105370024	0	0	0	0
26353	158	169	360	333
107984440	0	0	1	2
105370026	0	0	0	0
105370025	0	0	0	0
144742	0	0	0	0
160777	0	0	0	0
105370027	45	32	30	31
387890	0	0	0	0
5564	491	454	414	384
11113	1548	1415	1246	1183
100302274	20	26	16	17
112268087	0	0	0	0
92558	281	282	288	274
11021	2228	2174	1481	1436
10985	5992	6617	5586	4977
100616179	0	0	0	0
6175	27144	27955	30435	26219
100506649	463	437	333	299
5829	7200	7324	5525	5027
23409	4	1	19	11
26834	0	0	0	0
26835	0	0	0	0
5319	0	0	0	0
4440	0	0	0	0
1337	2662	2795	3163	2813
51499	311	282	194	163
283459	1489	1407	1167	1086
8683	2547	2641	2112	1955
8655	3077	3107	2059	1680
107987181	10	20	15	11
100506668	233	208	103	118
84274	477	499	507	515
9921	2025	1969	2326	1967
51367	602	617	443	411
101928300	42	35	58	46
9478	8	10	15	23
105370029	0	0	0	0
9761	3907	3867	3140	2685
84747	1238	1153	798	858
100616329	30	23	14	12
35	11	4	9	1
121665	634	587	560	507
105500240	0	0	0	0
283460	0	0	0	0
6927	24	25	9	14
64897	450	473	224	207
8638	24	36	180	147
105378258	0	0	0	0
105370031	0	0	0	0
105370030	0	0	0	0
105370032	0	0	0	0
5027	0	0	1	3
5025	166	143	396	323
10645	751	724	803	743
51433	2342	2153	2240	1986
80196	688	710	599	559
84678	715	694	621	534
102465665	4	6	4	2
101928346	0	1	4	0
105370033	0	0	0	0
84876	555	556	712	687
283385	7	7	11	12
105370034	3	6	3	2
144404	466	484	764	665
54509	74	86	127	108
107984442	0	0	0	0
338799	30	27	28	26
23067	788	859	758	635
3242	4	3	3	1
105370035	0	0	1	0
5715	834	801	722	659
144406	649	571	739	698
605	467	472	546	546
100506691	49	45	30	43
22877	1532	1553	1495	1307
254050	0	2	2	1
386653	0	0	0	0
79369	351	339	330	349
56616	676	679	605	619
101593348	2	1	2	2
65082	635	633	481	403
6249	1107	983	771	929
100507066	1	1	0	1
55596	454	415	438	414
65117	523	512	588	589
9735	802	819	638	736
113218484	0	0	1	2
338442	68	69	151	141
113218511	0	3	3	2
8843	29	31	13	24
27198	2	0	0	0
8562	2324	2052	1288	1281
84660	0	3	2	1
9026	2046	2198	1986	1766
79720	1193	1238	975	870
23457	240	230	296	252
79676	312	310	306	282
51329	2102	2086	1923	1722
57605	615	690	898	845
100422931	0	0	0	0
100507091	1	0	1	2
10198	533	461	354	323
91574	201	174	283	257
8099	1381	1344	1004	909
55206	1099	1073	855	1000
102466877	10	14	8	10
112268105	7	14	7	2
387893	1206	1109	999	886
196383	167	194	161	163
11066	297	271	230	176
353116	207	183	399	368
100500909	0	0	0	0
101927415	9	6	8	10
10959	3386	3197	2606	2450
57696	702	691	551	549
105370041	56	50	38	31
109616977	8	3	5	0
1967	1795	1825	1262	1156
2967	853	743	656	626
79867	163	155	124	126
23545	613	595	520	475
105370042	1	1	1	0
196385	0	1	1	1
105370044	0	0	0	0
80212	47	38	101	91
100533183	83	76	73	65
144348	1918	1732	1746	1588
144347	1	0	0	1
9612	3102	3448	3501	2995
102466204	0	2	1	1
105370047	10	4	7	3
101927436	0	0	0	0
949	1326	1482	1595	1339
105370050	1	0	0	0
107984444	0	0	0	0
105370051	0	1	2	2
7316	25595	26963	24484	22570
100847004	0	0	1	0
100189232	0	0	0	0
100189343	1	0	0	0
100009606	0	0	0	0
100189347	0	0	5	7
100189339	0	1	0	0
57647	1901	1863	1169	931
140707	1767	1629	1358	1184
102659353	375	336	294	253
105370052	0	0	1	0
65985	382	369	342	315
105370053	0	0	0	0
114795	0	0	0	1
105370054	0	0	0	0
107984445	0	0	0	0
105370055	0	0	0	0
400084	0	1	1	0
105370057	0	0	0	1
105370058	0	0	0	0
105370056	0	0	0	0
101927464	0	0	0	0
107984447	0	0	0	0
107984446	0	0	0	0
105379613	0	0	0	0
101927531	0	0	0	0
107984448	0	0	0	0
283435	0	0	0	0
105370059	0	0	0	0
100128554	0	1	0	0
100996671	0	0	0	0
105370060	0	0	0	0
387895	9	7	9	12
100507206	1	0	2	3
440117	0	0	0	0
105370061	0	0	0	0
101927592	0	0	0	0
105370063	0	0	0	0
107984449	3	3	1	4
107984450	1	0	3	1
105370062	3	3	5	1
105370064	0	0	0	0
105370065	0	0	0	0
101927616	0	0	0	0
105370066	0	0	0	0
105370067	0	0	0	0
101927637	0	0	0	0
105370068	0	0	0	0
105370069	0	0	0	0
400087	0	0	0	0
104472718	0	0	0	0
100862680	0	0	0	0
105370070	0	0	0	0
105370071	0	0	0	0
100996679	0	0	0	0
101927694	0	0	0	0
107987176	0	0	0	0
92293	0	0	0	0
100500817	0	0	0	0
121260	256	221	279	221
100128276	0	0	0	0
144423	0	0	0	0
105370073	0	0	0	0
121256	0	0	0	0
283352	0	2	0	3
101927735	0	0	0	0
105370074	0	0	0	0
105370076	0	0	0	0
100190940	0	0	0	0
105370077	0	0	0	0
105370078	0	0	0	0
440119	0	0	0	0
11211	0	0	0	0
107984480	0	0	0	0
101927786	0	0	0	0
9271	0	0	0	0
23504	0	0	0	0
105370079	0	0	0	0
105370080	0	0	0	0
107984451	0	0	0	0
2054	257	248	319	329
5901	8099	7964	5558	5187
283383	0	0	1	0
105755954	0	0	0	0
107984452	0	0	0	0
116437	0	0	0	0
105370082	0	0	0	0
107987177	0	0	0	0
100128002	0	0	0	0
107161159	0	0	0	0
105370083	0	0	0	0
338797	0	0	0	0
101929974	0	0	0	1
105370084	0	0	0	0
105370085	0	0	0	0
105370086	0	0	0	0
100996701	0	0	0	0
105370087	0	0	0	0
6433	1064	1063	1320	1170
105370088	0	1	0	1
4326	85	101	249	236
8408	364	356	668	582
107984455	1	1	3	3
80324	1012	1013	696	541
57634	3179	3007	3024	2611
677829	0	0	3	2
347918	70	50	54	51
317781	760	814	417	454
79050	517	600	377	353
105370090	0	1	0	0
107984456	0	0	0	1
100996246	14	21	34	25
50614	3	0	1	1
105370091	0	1	0	1
100130238	3	1	0	0
101928416	0	0	0	0
105370092	1	1	0	0
112268102	0	0	0	0
100129528	0	0	0	0
57666	1994	2188	1874	1684
102465975	2	1	0	1
105370094	0	0	0	0
100507055	0	0	0	1
22953	27	25	18	9
5426	2865	2726	2243	2083
5827	302	313	285	221
192111	2787	2825	2255	1888
23141	1759	1615	1690	1598
2802	2073	1965	2153	1995
55743	1	1	1	1
101928530	0	0	0	1
100289635	129	122	100	132
7574	254	266	170	145
101928597	0	0	0	0
7637	221	183	155	140
7699	231	194	177	139
101060200	39	47	51	33
7556	45	45	46	41
10795	105	67	26	20
647589	0	0	0	0
26080	0	0	0	0
105379278	0	0	0	0
100874164	0	0	0	0
284232	0	0	0	0
100652856	0	0	0	0
348021	0	0	0	0
107984132	0	0	0	0
7278	0	0	0	0
101928697	0	0	0	0
100101938	0	0	0	0
100287114	0	0	0	0
93492	1	0	0	2
100874136	0	0	0	0
54737	497	474	343	278
55269	1111	1143	707	708
9205	129	116	116	97
7750	494	477	603	650
104355137	0	0	0	0
105370101	0	0	0	0
2700	62	79	97	141
107984553	0	0	0	0
2706	23	15	32	19
10804	0	0	0	0
105370102	0	0	0	0
51084	8	12	42	46
100616304	0	0	0	0
105370103	0	1	4	1
8100	85	100	66	63
53342	132	133	105	129
221143	98	94	75	65
64328	987	900	653	656
101930748	0	0	0	0
26524	859	866	1004	893
105370104	0	0	0	0
10284	1481	1389	1024	864
221150	492	431	261	286
78988	1033	1061	817	731
103689843	0	0	0	0
105370105	0	0	1	0
101928764	7	10	7	5
650794	59	49	49	41
100652865	3	5	3	4
2871	1	0	4	3
253832	1773	1458	1382	1259
221154	651	646	478	456
107984582	0	0	0	0
2254	0	0	0	0
100874182	0	0	0	0
105370108	0	0	0	0
100506622	0	0	0	0
107984599	0	0	0	0
100996930	0	0	0	0
105370109	0	0	0	0
646201	0	0	0	0
105370111	0	0	0	0
105370112	0	0	0	0
6445	0	0	0	0
107984585	0	0	0	0
26278	588	525	284	364
100506680	0	0	0	0
100506697	0	0	0	0
55504	1	1	0	5
105370114	0	0	0	0
105370113	1	4	0	0
4285	419	489	432	405
542767	6	10	8	5
387911	4	7	5	5
400110	0	0	1	1
105370115	0	0	0	0
221178	441	394	335	345
100313842	0	0	0	0
100874231	0	0	0	0
338872	0	0	0	0
100861547	0	0	0	0
143	1846	1727	1738	1896
105370117	1	4	0	1
105370295	0	0	0	0
101927375	0	0	2	1
374491	0	1	0	0
107984610	0	0	0	0
479	0	0	0	0
105370118	0	0	0	0
56163	16	11	23	20
112268115	0	0	0	0
55835	384	322	367	376
107987187	0	0	0	0
646405	5	4	8	1
105370119	0	0	0	0
105370120	0	0	0	0
5042	16	9	9	13
219287	0	0	0	0
101928922	0	0	0	0
102723318	0	0	0	0
105370121	0	0	0	0
9107	807	673	511	463
9818	2162	2054	1625	1475
51761	8	9	8	6
105370122	0	0	0	0
387914	0	0	0	0
107984009	0	0	0	0
6049	649	537	336	326
1024	388	341	313	351
10810	0	0	0	0
107984597	0	0	0	0
2835	0	0	0	0
105370124	1	5	3	2
219333	546	513	447	443
100874070	0	1	1	0
100874071	0	2	0	0
105370125	3	1	0	3
102723332	2	2	2	1
6144	8416	8242	7026	6576
26771	12	13	9	16
619499	12	5	5	3
387496	71	91	74	71
105370126	0	0	0	0
2971	1561	1601	1619	1486
219402	285	246	275	261
222484	415	361	408	395
51082	1651	1459	1667	1494
105370128	0	0	0	0
105370129	0	1	0	0
219409	0	0	0	0
100861550	0	0	1	0
105370130	0	0	0	0
3651	0	0	0	0
100132234	0	0	0	0
1045	0	0	0	0
646625	0	0	0	0
105370132	0	0	0	0
2322	0	0	2	0
255967	525	447	559	521
100288730	39	36	42	41
2321	0	0	0	0
105370135	0	0	0	1
51371	1697	1465	1009	960
283537	0	0	0	0
23281	1	3	1	1
100874107	0	1	0	0
6541	4809	4863	4989	4405
102723345	7	10	5	8
105370139	0	0	1	0
5412	282	203	236	251
100874059	0	0	0	0
100861573	0	0	0	0
440131	0	0	0	0
100874146	0	0	0	0
102157400	0	0	0	0
105370141	0	0	0	0
84056	232	197	170	170
102723381	1	1	1	0
100188949	0	0	0	0
103724387	0	1	2	2
171222	1	2	1	0
107984577	0	1	2	0
3146	7886	7344	4082	3986
10208	266	206	232	195
100189036	0	0	0	0
241	2	3	5	7
100874158	0	0	0	0
440132	0	0	0	0
100507064	0	0	0	0
84935	0	0	0	0
122046	0	0	0	0
105370145	0	0	0	0
102723392	0	0	0	0
10808	3953	3364	1899	1988
105370148	1	1	0	0
145173	287	225	161	127
105370150	0	0	0	0
122042	0	0	0	0
105370152	0	0	0	0
196549	0	0	0	0
100507099	0	0	0	0
10129	0	0	3	0
646799	2	1	3	1
675	360	268	114	147
90634	3	1	4	7
10443	421	394	373	328
100462953	0	0	1	0
116828	7	8	13	20
107984584	0	0	0	0
23047	435	414	301	318
100874167	0	0	0	0
9365	0	0	0	0
90627	410	431	488	415
100874241	5	3	0	1
105370154	0	0	0	0
112268116	0	0	0	0
102723406	0	0	0	0
107984551	0	0	0	0
5983	1425	1286	954	871
105370156	0	0	0	0
107984589	0	0	0	0
105370158	0	0	0	0
100874179	0	0	0	0
105370159	0	0	0	0
107987189	0	0	0	0
26960	0	0	0	0
4081	0	0	0	0
105370161	0	0	0	0
100507114	0	0	0	0
9201	0	4	2	0
105370163	0	0	0	0
107984604	0	0	0	0
100526761	11	10	10	9
54937	1	0	3	2
728591	17	14	18	14
23111	442	447	391	395
100507135	10	10	11	5
8900	0	0	0	0
102723490	0	0	0	0
400120	0	0	0	0
5994	103	84	98	114
4093	0	2	3	8
29880	466	394	263	282
11340	649	574	472	432
55578	773	746	740	756
105370165	26	23	23	27
122011	0	0	0	1
105377814	0	0	0	0
103695431	0	0	0	0
400121	0	0	0	0
10631	0	0	1	0
7223	0	0	0	0
101929077	1	2	1	0
100874188	0	0	5	1
51569	879	753	586	620
101929121	0	0	0	0
105370167	0	0	0	0
100874147	0	0	0	0
341640	0	0	0	0
100874073	0	0	0	0
161003	0	0	0	0
80209	1089	1007	878	849
387921	146	132	229	201
105370169	0	0	0	0
105370168	0	1	0	1
107984579	0	0	0	0
107984580	0	0	2	0
10186	339	295	303	297
105370170	0	0	0	1
57511	268	250	238	252
100422940	0	0	0	0
105370171	0	0	0	0
107984569	0	0	0	0
100874127	0	0	0	0
400123	0	0	0	0
646982	5	0	1	0
2308	73	69	239	204
100313896	0	2	0	0
10240	327	291	204	224
10166	971	871	750	669
100616668	117	99	102	70
693206	57	61	49	54
283507	4	5	4	2
1997	575	590	690	647
100189333	0	0	0	0
11193	149	142	100	91
100422878	0	0	0	0
89890	333	320	351	267
101929140	7	2	9	9
84078	130	123	195	151
9617	195	198	170	197
105370173	0	0	1	1
79612	261	252	197	203
100506759	0	1	1	0
28984	0	0	0	0
105370174	11	22	12	12
105370175	0	0	0	0
23078	443	463	371	391
100847026	5	5	8	5
100507240	0	4	5	1
105370176	0	0	0	0
160851	735	671	627	663
11215	951	814	692	700
105370177	2	0	0	1
8600	0	0	0	0
144809	0	0	0	0
107984611	0	0	0	0
103689845	0	0	0	0
104355147	0	0	0	0
94240	2	0	1	0
105370178	0	0	0	0
105370179	0	0	0	0
29103	0	1	0	0
100874159	0	0	0	0
55068	0	0	0	0
100874130	0	0	0	0
105370181	0	0	0	0
160857	24	24	17	19
144811	49	31	29	45
107984576	0	0	0	0
105370182	0	0	0	1
121838	0	0	0	0
105370183	0	2	0	3
101929212	7	9	15	10
79024	4	10	8	10
100874377	0	1	0	0
107984601	0	0	0	2
102465876	0	0	0	0
107984552	0	0	0	0
105370297	0	0	0	0
387923	0	0	0	0
400128	0	0	0	0
8848	880	768	1078	994
641467	37	36	72	79
106144541	0	0	0	0
105370185	0	0	0	0
144817	0	0	0	0
105370187	0	0	0	0
107984619	0	0	0	0
100189030	0	0	0	0
26747	417	376	272	282
55425	363	368	430	379
105370188	0	1	1	0
107984596	0	0	0	0
101929259	0	0	0	0
2963	792	649	401	411
386618	1	0	2	1
105370190	5	2	4	2
7178	18377	17463	20048	18426
109616966	2	6	0	1
677814	6	7	9	6
100190939	52	68	141	109
253512	283	260	309	271
100874259	11	8	7	9
83548	439	413	541	499
220081	0	1	0	2
103752581	0	0	0	0
220082	1	0	3	4
283514	0	0	0	0
105370191	0	0	0	0
23091	602	498	440	488
100509894	1	4	3	4
1361	0	1	2	0
3936	4916	4624	4724	4351
105370192	0	0	0	0
107984578	0	0	0	0
220416	0	0	0	0
105370194	0	0	0	0
100861554	0	0	0	0
80183	8	5	10	4
101929344	0	0	0	0
112268117	0	0	0	0
23143	412	344	485	496
107984563	0	0	0	0
2098	896	814	680	708
3356	0	0	0	0
100874082	0	0	0	0
107984594	0	0	0	0
105370195	0	0	0	0
105370196	0	0	0	0
107984570	6	5	5	3
100861549	1	1	0	2
8803	610	544	342	327
55270	1280	1107	781	715
29079	407	369	248	259
100873965	93	100	74	76
105370198	2	0	0	0
9445	1504	1324	1693	1559
100862704	1	0	1	0
5925	791	681	543	475
112268118	14	17	11	8
10161	3	3	2	2
1102	50	47	16	21
105370201	0	0	0	0
100129597	0	0	0	0
105370202	0	0	0	0
57105	0	0	0	0
107984559	0	0	0	0
22862	727	693	662	735
2862	0	0	0	0
105370203	0	1	3	2
81602	19	41	32	38
81617	20	19	22	18
107303344	57	64	71	75
83852	45	39	60	57
51131	29	35	29	32
55213	378	338	356	366
105370204	0	0	0	0
115761	0	0	0	0
105370205	0	2	1	2
84650	510	575	484	501
3839	1058	950	578	601
220429	0	0	0	0
57213	315	281	279	232
8847	147	96	78	68
100500908	1	0	0	1
10206	278	228	176	206
283518	21	23	8	13
406950	0	0	0	0
406948	0	0	0	0
10301	215	200	133	164
145165	33	42	35	28
103689915	0	0	0	0
107984568	0	3	0	0
220107	4	3	2	4
107984567	33	32	28	38
100874074	2	2	0	1
100874255	2	2	1	2
79621	383	368	277	292
2974	4	7	6	7
647166	0	0	0	0
107984554	0	0	0	0
220108	0	0	0	0
647174	45	38	27	35
100847003	0	0	0	0
26512	568	500	431	440
100507398	11	10	10	15
100616423	0	0	0	0
115825	409	348	491	443
79758	37	42	41	35
107984561	0	0	1	0
283521	0	0	0	0
83446	0	0	0	0
540	157	162	264	206
440138	192	188	125	116
9724	116	117	79	86
341676	3	1	1	3
101929657	0	0	1	1
4752	0	0	0	0
100887750	52	56	54	46
644623	1	0	0	0
103191607	0	0	0	0
105370207	1	2	3	2
55901	168	221	236	238
51028	881	806	577	536
26586	1179	1022	678	724
105370208	6	7	2	11
220115	1	0	1	0
144983	274	255	198	173
10910	628	564	368	339
11061	0	0	0	0
100313778	0	0	0	0
5100	0	0	0	0
10562	0	0	0	0
102723875	0	0	0	0
105370210	0	0	0	0
100861552	0	0	0	0
100507428	0	0	0	0
100302187	0	0	0	0
105370213	0	0	0	0
100846996	0	0	0	0
105370214	0	0	0	0
122183	0	0	0	0
729233	0	0	0	0
729240	0	0	0	0
729246	0	0	0	0
729250	0	0	0	0
105370216	0	0	0	0
105370217	0	0	0	0
27253	0	0	0	0
101926897	0	0	0	0
106144531	0	0	0	0
105370218	0	0	0	0
105370219	0	0	0	0
105370220	0	0	0	0
105370221	0	0	0	0
105370224	0	0	2	0
105370223	0	0	0	0
105370222	0	0	0	0
107984625	0	0	1	0
81624	862	800	624	578
100874195	25	28	22	24
100874196	0	0	1	0
105370227	0	0	0	0
100874169	0	0	0	0
105370228	0	0	0	0
81550	117	121	77	103
105370230	0	0	0	0
101926930	0	0	0	0
103456507	0	0	0	0
102723910	0	0	0	0
100422973	0	0	0	0
64881	0	0	0	0
101926951	0	0	0	0
105370231	0	0	0	0
100874143	0	0	0	0
103752583	0	0	0	0
106144607	0	0	0	0
100874180	0	0	0	0
105370232	0	0	0	0
100874176	0	0	0	0
105370233	0	0	0	0
105370234	0	0	0	0
104355293	0	0	0	0
105370237	0	0	0	0
105370236	0	0	0	0
100874157	0	0	0	0
105370235	0	0	0	0
283491	0	0	0	0
112267897	0	0	0	0
102723968	0	0	0	0
647264	0	0	0	0
105377815	0	0	0	0
144766	0	0	0	0
105370238	0	0	0	0
107987190	0	0	0	0
105370239	0	1	1	0
105370240	0	1	0	0
105370241	0	0	0	0
105370242	0	0	0	0
105370243	0	0	0	0
105370244	0	0	0	0
100616302	0	0	0	0
105370245	0	0	0	0
100616205	0	0	0	0
5101	0	2	0	0
105370247	0	0	0	0
100874064	0	0	0	0
100874086	0	0	0	0
100874087	0	0	0	0
105370246	0	0	0	0
100874145	0	0	0	0
105370248	0	0	0	0
105370249	0	0	0	0
105370250	0	0	0	0
107984622	0	1	0	0
105370251	1	0	0	0
101927072	0	0	0	0
338862	0	0	0	0
105370254	0	0	0	0
105370253	0	0	0	0
103689913	0	0	0	0
57626	0	0	0	0
6315	0	0	0	0
105370255	0	0	0	0
100885781	0	0	0	0
1602	0	0	0	0
440145	442	377	384	394
79866	266	281	137	198
22894	889	832	553	660
10464	100	65	73	68
688	833	782	678	660
105377816	0	0	0	0
100874156	0	0	0	0
100874155	0	0	0	0
107984024	0	0	0	0
105370256	0	1	0	1
11278	141	129	168	155
100507612	0	0	0	0
105370259	0	0	0	0
100288208	0	0	0	0
100874151	0	0	0	0
107987191	0	0	0	0
338864	0	0	0	0
105370260	0	0	0	0
107984620	0	0	0	0
647288	1	0	0	0
106144536	0	0	0	0
9882	862	845	986	919
170622	338	311	303	265
7347	630	583	401	393
101927155	131	104	83	86
4008	651	589	807	795
729420	0	0	0	0
104326189	0	0	0	0
100861545	0	0	0	0
105370262	0	0	0	0
105370261	0	0	0	0
105370263	0	0	0	0
105370264	0	0	0	0
105370266	0	0	0	0
112268120	0	0	0	0
105370265	0	0	0	0
107984587	0	0	0	0
115207	3034	2725	1779	1833
690	0	0	0	0
105370269	0	0	0	0
730249	0	0	0	0
1203	369	373	328	284
26224	473	397	236	268
23077	728	659	591	589
100874212	21	15	18	17
107984564	1	1	0	0
105370271	0	0	0	0
8796	49	44	90	109
104355296	1	1	1	1
100129307	0	0	0	0
122060	0	0	0	0
100500861	0	0	0	0
112268121	0	0	0	0
100505518	0	0	0	0
1910	0	0	0	0
101927176	0	0	0	0
100874175	0	0	0	0
100874222	73	66	30	33
780529	0	0	0	0
5457	0	0	0	0
79596	163	193	79	92
105370272	0	0	0	0
100874126	0	0	0	0
105370273	0	0	0	0
64062	857	814	640	621
100505538	13	16	13	21
105370274	2	2	2	1
100874208	7	9	3	4
54602	1177	1143	1106	1033
103724388	5	3	3	1
102724076	0	0	0	0
101927195	0	0	0	0
101515984	0	0	0	0
105370275	0	0	0	0
101927238	0	0	0	0
10253	150	170	186	208
105370276	0	0	0	0
105370278	0	0	0	0
103724386	0	0	0	0
100861546	0	0	0	0
105370281	0	0	0	0
105370282	0	0	0	0
105370283	0	0	0	0
105370284	0	0	0	0
105370285	0	0	0	0
105370286	0	0	0	0
114798	0	0	0	0
105370287	0	0	0	0
100874128	0	0	0	0
105370289	0	0	0	0
106635542	0	0	0	0
105370290	0	0	0	0
104355140	0	0	0	0
105370291	0	0	0	0
105370292	0	0	0	0
100874137	0	0	0	0
84189	1	2	7	9
105370299	0	0	0	0
105370300	0	0	0	0
106144533	0	0	0	0
105370301	0	0	0	0
105370302	0	0	0	0
642345	2	2	4	3
100616182	0	0	0	1
26050	3	0	1	4
112268106	5	0	0	0
101930749	1	12	9	3
105370304	0	0	0	0
105370306	0	0	0	0
100874168	0	0	0	0
100861553	0	0	0	0
105370307	0	0	0	0
105616982	0	0	0	0
100874172	0	0	0	0
107984621	0	0	0	0
105370308	0	0	0	0
100874139	0	0	0	0
105370309	0	0	0	0
100874187	0	0	0	0
693207	0	0	0	0
105370310	0	0	0	0
101927224	0	0	0	0
107984572	0	0	0	0
105370311	0	0	0	0
144776	0	0	0	0
101930747	0	0	0	0
105370312	0	0	0	0
100874150	0	0	0	0
105370313	0	0	0	0
105370314	0	0	0	0
407975	54	35	17	25
406952	0	0	0	0
406953	0	0	0	0
406979	0	0	0	0
406982	0	0	0	0
406980	0	0	0	0
407048	0	0	0	1
107984617	0	0	0	0
2262	0	0	0	1
100873970	0	0	0	0
100847092	0	0	0	0
105370315	0	0	0	0
100873969	0	0	0	0
105370317	0	0	0	0
104326053	0	0	0	0
10082	0	0	0	0
100873973	0	0	0	0
100873972	0	0	0	0
1638	12	5	2	5
100189251	0	0	0	0
23483	186	164	145	156
160897	453	409	233	247
101927248	0	0	0	0
11166	0	0	0	0
100507533	0	0	0	0
112268114	0	0	0	0
101927284	0	0	0	0
100861544	0	0	0	0
10257	812	712	671	599
109616987	0	0	0	0
102724149	39	32	21	19
105370321	0	0	0	0
9071	4	2	2	1
100874194	0	0	0	0
22873	335	387	482	510
100289274	38	30	62	43
5611	383	349	362	327
105370322	2	2	0	0
55757	306	270	273	283
266722	0	0	0	0
100616137	0	0	0	0
100887754	0	0	0	0
112268107	0	0	0	0
27199	0	0	0	0
112268108	0	0	0	0
103625683	0	0	0	0
10150	680	539	984	1033
107984573	0	0	0	1
101927385	3	1	0	2
5911	217	224	252	227
105370324	0	0	0	0
105370325	0	0	0	0
3843	4643	4417	3229	2990
105370328	0	0	0	0
107984566	0	0	0	0
10160	505	527	507	461
140432	0	0	0	0
100422881	0	0	0	0
105370327	0	0	0	0
8428	1802	1841	1855	1684
100874069	10	15	5	3
6564	0	0	2	0
105370330	0	0	0	0
23348	1019	870	968	932
100874096	0	0	0	0
100861541	43	23	32	37
100289373	36	50	38	39
337867	887	900	1392	1280
2841	1	0	0	0
1880	3	3	1	2
100131561	0	2	8	1
693208	0	0	1	2
107984558	0	0	0	0
102725509	25	15	34	36
106478991	9	11	6	14
9375	2345	2274	1706	1717
104355149	0	1	0	0
105370332	0	0	0	0
171425	21	32	48	51
100422861	0	0	0	0
100874063	1	0	0	0
101927465	0	0	0	0
101927437	5	10	13	8
85416	133	139	142	142
7546	320	352	393	319
100861542	0	0	0	0
105370333	105	109	108	90
5095	157	127	206	177
107984575	0	1	0	1
105370335	0	1	1	1
100885777	0	4	0	1
107984574	0	0	0	0
87769	56	49	67	45
84899	203	190	315	286
100885778	0	0	0	0
100874161	0	0	0	0
259232	1	0	0	0
9358	13	15	22	35
107984616	0	0	1	1
2259	9	5	13	12
100616110	0	0	0	0
100616239	0	0	0	0
107984615	0	0	0	0
283480	0	0	0	0
100874081	0	0	0	0
283481	0	0	0	0
107984588	3	1	5	1
7174	708	612	523	473
196541	15	8	6	11
643677	0	0	0	0
105370337	22	27	15	14
93081	277	248	159	177
79070	195	165	200	158
54841	263	223	314	290
100533467	376	326	511	525
2073	298	260	422	437
121952	0	0	0	0
6555	0	0	0	0
105370338	0	0	0	0
105370339	0	0	0	0
104326190	0	0	0	0
105370340	0	0	0	0
107984624	0	0	0	0
107984606	0	0	0	0
107984607	0	0	0	0
107984608	0	0	0	0
105370342	0	0	0	0
105370343	0	0	0	0
107984609	0	0	0	0
105370344	0	0	0	0
282706	0	0	0	0
267012	0	0	0	0
105370345	0	0	1	0
144920	0	0	0	0
107984626	0	0	0	0
728192	18	14	12	15
105370346	3	0	1	0
112268109	108	125	65	53
1948	658	648	391	365
55082	1722	1630	1689	1505
105370348	3	0	4	1
283483	0	0	0	0
100874173	0	0	0	0
107984627	0	0	0	0
105370349	0	0	0	0
105370350	0	0	0	0
728215	0	0	0	0
109616978	0	0	0	0
105370353	0	0	0	0
112268110	0	0	0	0
100302286	0	0	0	0
100874375	0	0	0	0
107984581	0	0	0	0
112268111	0	0	0	0
3981	174	131	55	67
84945	268	200	139	142
10673	1	0	0	0
105370355	0	0	0	0
23026	4	1	6	3
105370356	2	5	1	1
100885782	1	0	0	0
105370359	0	0	0	0
104326054	0	0	0	0
107984602	0	0	0	0
101927627	0	0	0	0
101409253	0	0	0	0
8660	310	330	441	393
105370360	0	0	0	0
112268112	0	0	0	0
101927646	0	0	0	0
104355146	0	0	0	0
105370361	2	4	10	3
101927712	8	6	1	0
1282	1311	1282	995	967
1284	2641	2583	2196	1825
102465872	0	0	0	0
100129836	33	35	24	21
100874203	50	80	53	33
55647	656	609	516	485
55739	1155	1053	979	861
79587	1215	1216	1248	1142
3621	353	328	380	340
107984613	1	0	0	1
283486	0	0	0	0
105370362	0	0	1	2
105370363	23	15	1	7
283487	279	250	257	212
55608	2629	2258	3137	3034
105370364	67	67	124	113
104355135	18	32	68	58
101927802	0	0	0	0
100874238	0	0	0	0
8874	1078	1183	1115	955
100874226	0	0	0	0
101060553	4	1	0	1
121793	0	2	3	2
105370365	2	2	7	3
107984618	0	0	0	0
105370369	0	0	0	0
107983958	0	0	0	0
105370366	0	0	0	0
102724489	0	0	0	0
102724510	0	0	0	0
101928616	0	0	0	0
100505996	0	0	0	0
105378193	0	0	0	0
6656	0	0	0	0
100506016	0	0	0	0
105370370	0	0	0	0
101928698	0	0	0	0
101928730	0	0	0	0
107984555	0	0	0	0
101928752	0	0	0	0
104266956	0	0	0	0
105370373	0	0	0	0
122258	0	0	0	0
105370372	0	0	0	0
10426	1309	1197	1120	981
400165	0	0	1	0
102725228	13	12	4	3
23250	3168	3045	3661	3273
100874205	0	0	0	0
23263	6	11	23	27
100289410	0	0	0	0
107984591	0	0	1	0
107984590	1	0	0	0
2155	0	0	0	0
2159	0	0	0	0
104413892	0	0	0	0
102724474	0	0	0	0
8858	6	4	6	1
55795	1055	1109	1140	997
8451	2077	2003	1926	1643
107984583	22	28	39	30
